C:\Users\simio\AppData\Local\Programs\Python\Python310\python.exe "D:\Facultate\Master\Anul 1\Semestrul 2\Analiza Experimentala a Algoritmilor\EAA-Graph-Coloring\Graph Neural Network\main.py"
For device: cuda
Dataset name:RE B 100k with 3-6 CN
no epochs:400,batch_size:32,train_percentage:0.9
Name:RE 6-200
type:BasicLayers
Hyper parameters:{'no_units_per_gc_layer': [128, 64, 128, 256], 'no_node_features': 128, 'no_units_per_dense_layer': [128, 64], 'layer_aggregation': 'add', 'global_layer_aggregation': 'mean'}
No Params:141249
For RE B 100k with 3-6 CN
Epoch: 111, Train Loss: 158.2108, Val Loss: 10.4215
Epoch: 112, Train Loss: 157.1476, Val Loss: 9.5190
Epoch: 113, Train Loss: 156.5184, Val Loss: 8.9552
Epoch: 114, Train Loss: 156.5407, Val Loss: 11.7484
Epoch: 115, Train Loss: 155.1974, Val Loss: 10.6352
Epoch: 116, Train Loss: 155.4976, Val Loss: 10.3555
Epoch: 117, Train Loss: 155.5004, Val Loss: 9.3404
Epoch: 118, Train Loss: 155.2176, Val Loss: 9.3285
Epoch: 119, Train Loss: 154.3695, Val Loss: 10.1082
Epoch: 120, Train Loss: 155.1588, Val Loss: 9.5187
Epoch: 121, Train Loss: 153.7590, Val Loss: 10.1142
Epoch: 122, Train Loss: 154.6672, Val Loss: 9.7771
Epoch: 123, Train Loss: 154.2016, Val Loss: 9.0614
Epoch: 124, Train Loss: 152.5458, Val Loss: 9.7883
Epoch: 125, Train Loss: 153.5296, Val Loss: 10.0697
Epoch: 126, Train Loss: 152.6171, Val Loss: 9.6297
Epoch: 127, Train Loss: 152.1235, Val Loss: 9.8256
Epoch: 128, Train Loss: 151.4125, Val Loss: 9.5366
Epoch: 129, Train Loss: 154.7866, Val Loss: 9.7575
Epoch: 130, Train Loss: 152.9571, Val Loss: 9.6803
Epoch: 131, Train Loss: 150.9741, Val Loss: 10.7581
Epoch: 132, Train Loss: 150.7082, Val Loss: 9.4529
Epoch: 133, Train Loss: 150.3945, Val Loss: 8.9956
Epoch: 134, Train Loss: 149.2471, Val Loss: 9.7416
Epoch: 135, Train Loss: 150.2963, Val Loss: 9.5337
Epoch: 136, Train Loss: 149.1444, Val Loss: 10.0602
Epoch: 137, Train Loss: 149.3679, Val Loss: 10.1268
Epoch: 138, Train Loss: 148.8503, Val Loss: 9.5729
Epoch: 139, Train Loss: 149.5629, Val Loss: 9.2406
Epoch: 140, Train Loss: 148.1666, Val Loss: 9.5299
Epoch: 141, Train Loss: 147.6523, Val Loss: 9.2067
Epoch: 142, Train Loss: 146.9441, Val Loss: 9.4827
Epoch: 143, Train Loss: 147.1818, Val Loss: 9.4419
Epoch: 144, Train Loss: 148.2456, Val Loss: 10.0333
Epoch: 145, Train Loss: 147.9382, Val Loss: 10.1879
Epoch: 146, Train Loss: 148.6208, Val Loss: 13.1066
Epoch: 147, Train Loss: 145.8119, Val Loss: 9.2505
Epoch: 148, Train Loss: 146.4015, Val Loss: 11.0657
Epoch: 149, Train Loss: 146.7281, Val Loss: 10.1176
Epoch: 150, Train Loss: 145.7947, Val Loss: 9.0883
Epoch: 151, Train Loss: 145.8471, Val Loss: 10.3644
Epoch: 152, Train Loss: 144.9698, Val Loss: 10.6389
Epoch: 153, Train Loss: 144.6171, Val Loss: 12.5369
Epoch: 154, Train Loss: 143.6214, Val Loss: 10.0338
Epoch: 155, Train Loss: 142.5821, Val Loss: 13.5600
Epoch: 156, Train Loss: 143.6295, Val Loss: 10.2848
Epoch: 157, Train Loss: 143.7402, Val Loss: 9.7124
Epoch: 158, Train Loss: 143.3762, Val Loss: 9.2023
Epoch: 159, Train Loss: 143.9833, Val Loss: 12.0965
Epoch: 160, Train Loss: 149.3869, Val Loss: 9.5013
Epoch: 161, Train Loss: 143.5874, Val Loss: 9.6358
Epoch: 162, Train Loss: 142.4295, Val Loss: 10.5404
Epoch: 163, Train Loss: 141.7949, Val Loss: 10.6154
Epoch: 164, Train Loss: 141.8286, Val Loss: 9.3899
Epoch: 165, Train Loss: 141.7209, Val Loss: 10.1415
Epoch: 166, Train Loss: 141.4882, Val Loss: 9.5656
Epoch: 167, Train Loss: 140.7046, Val Loss: 9.2034
Epoch: 168, Train Loss: 140.4736, Val Loss: 11.4869
Epoch: 169, Train Loss: 140.7977, Val Loss: 10.5848
Epoch: 170, Train Loss: 140.9024, Val Loss: 9.1093
Epoch: 171, Train Loss: 139.7503, Val Loss: 9.7625
Epoch: 172, Train Loss: 139.4494, Val Loss: 12.2085
Epoch: 173, Train Loss: 138.7583, Val Loss: 9.3413
Epoch: 174, Train Loss: 139.0408, Val Loss: 9.5593
Epoch: 175, Train Loss: 138.3047, Val Loss: 11.5021
Epoch: 176, Train Loss: 138.9190, Val Loss: 9.4521
Epoch: 177, Train Loss: 138.5342, Val Loss: 9.8428
Epoch: 178, Train Loss: 137.5986, Val Loss: 9.4503
Epoch: 179, Train Loss: 139.2185, Val Loss: 9.1218
Epoch: 180, Train Loss: 138.5263, Val Loss: 10.4993
Epoch: 181, Train Loss: 137.8486, Val Loss: 8.7097
Epoch: 182, Train Loss: 135.8673, Val Loss: 10.8949
Epoch: 183, Train Loss: 137.3429, Val Loss: 9.5748
Epoch: 184, Train Loss: 136.5873, Val Loss: 10.3435
Epoch: 185, Train Loss: 135.8561, Val Loss: 9.5703
Epoch: 186, Train Loss: 137.6721, Val Loss: 9.5541
Epoch: 187, Train Loss: 137.2629, Val Loss: 9.4473
Epoch: 188, Train Loss: 136.1861, Val Loss: 10.8672
Epoch: 189, Train Loss: 134.8528, Val Loss: 9.7827
Epoch: 190, Train Loss: 135.9129, Val Loss: 10.6355
Epoch: 191, Train Loss: 134.2281, Val Loss: 9.0924
Epoch: 192, Train Loss: 135.3352, Val Loss: 9.9492
Epoch: 193, Train Loss: 134.9851, Val Loss: 9.6594
Epoch: 194, Train Loss: 135.1932, Val Loss: 9.8684
Epoch: 195, Train Loss: 134.2124, Val Loss: 9.7577
Epoch: 196, Train Loss: 134.5011, Val Loss: 9.9304
Epoch: 197, Train Loss: 134.1377, Val Loss: 9.3816
Epoch: 198, Train Loss: 133.6494, Val Loss: 9.7554
Epoch: 199, Train Loss: 133.6556, Val Loss: 9.6595
Epoch: 200, Train Loss: 132.9306, Val Loss: 9.9387
Epoch: 201, Train Loss: 132.8959, Val Loss: 10.9008
Epoch: 202, Train Loss: 132.1099, Val Loss: 10.8321
Epoch: 203, Train Loss: 133.6232, Val Loss: 9.6701
Epoch: 204, Train Loss: 132.3443, Val Loss: 9.8411
Epoch: 205, Train Loss: 131.3634, Val Loss: 11.2656
Epoch: 206, Train Loss: 131.7502, Val Loss: 10.5654
Epoch: 207, Train Loss: 132.3439, Val Loss: 9.8361
Epoch: 208, Train Loss: 131.7277, Val Loss: 11.7488
Epoch: 209, Train Loss: 131.3992, Val Loss: 9.5583
Epoch: 210, Train Loss: 130.4028, Val Loss: 11.1235
Epoch: 211, Train Loss: 130.4049, Val Loss: 10.3366
Epoch: 212, Train Loss: 129.3530, Val Loss: 10.3097
Epoch: 213, Train Loss: 129.0298, Val Loss: 10.4590
Epoch: 214, Train Loss: 131.3425, Val Loss: 10.8659
Epoch: 215, Train Loss: 129.4725, Val Loss: 9.7981
Epoch: 216, Train Loss: 130.4787, Val Loss: 10.1081
Epoch: 217, Train Loss: 130.8639, Val Loss: 10.3713
Epoch: 218, Train Loss: 130.2214, Val Loss: 10.5814
Epoch: 219, Train Loss: 129.1863, Val Loss: 9.0991
Epoch: 220, Train Loss: 127.9013, Val Loss: 9.4884
Epoch: 221, Train Loss: 129.1299, Val Loss: 9.4918
Epoch: 222, Train Loss: 128.7866, Val Loss: 9.2301
Epoch: 223, Train Loss: 128.7909, Val Loss: 10.8963
Epoch: 224, Train Loss: 128.9287, Val Loss: 10.1247
Epoch: 225, Train Loss: 129.8145, Val Loss: 10.0414
Epoch: 226, Train Loss: 127.3475, Val Loss: 10.0586
Epoch: 227, Train Loss: 127.7279, Val Loss: 9.5550
Epoch: 228, Train Loss: 127.4230, Val Loss: 9.4243
Epoch: 229, Train Loss: 126.3845, Val Loss: 12.4437
Epoch: 230, Train Loss: 126.7817, Val Loss: 9.9937
Epoch: 231, Train Loss: 128.1347, Val Loss: 10.0826
Epoch: 232, Train Loss: 127.6768, Val Loss: 13.2274
Epoch: 233, Train Loss: 127.4794, Val Loss: 10.2948
Epoch: 234, Train Loss: 126.9277, Val Loss: 9.1778
Epoch: 235, Train Loss: 126.0860, Val Loss: 9.9832
Epoch: 236, Train Loss: 124.8543, Val Loss: 9.4445
Epoch: 237, Train Loss: 124.9308, Val Loss: 9.5733
Epoch: 238, Train Loss: 124.1744, Val Loss: 9.7827
Epoch: 239, Train Loss: 124.6022, Val Loss: 9.9761
Epoch: 240, Train Loss: 123.8904, Val Loss: 9.6615
Epoch: 241, Train Loss: 124.0066, Val Loss: 11.1649
Epoch: 242, Train Loss: 125.8574, Val Loss: 10.7534
Epoch: 243, Train Loss: 124.8731, Val Loss: 9.4421
Epoch: 244, Train Loss: 124.0633, Val Loss: 9.3076
Epoch: 245, Train Loss: 123.4891, Val Loss: 9.7776
Epoch: 246, Train Loss: 122.7912, Val Loss: 9.2681
Epoch: 247, Train Loss: 123.6256, Val Loss: 10.4576
Epoch: 248, Train Loss: 121.8119, Val Loss: 11.0738
Epoch: 249, Train Loss: 122.7442, Val Loss: 9.7760
Epoch: 250, Train Loss: 121.8520, Val Loss: 9.5210
Epoch: 251, Train Loss: 121.1213, Val Loss: 9.9267
Epoch: 252, Train Loss: 122.2166, Val Loss: 9.1011
Epoch: 253, Train Loss: 123.1290, Val Loss: 12.5471
Epoch: 254, Train Loss: 121.8821, Val Loss: 9.8814
Epoch: 255, Train Loss: 121.0107, Val Loss: 11.4197
Epoch: 256, Train Loss: 119.8609, Val Loss: 9.5052
Epoch: 257, Train Loss: 121.4116, Val Loss: 9.6024
Epoch: 258, Train Loss: 121.8991, Val Loss: 9.1975
Epoch: 259, Train Loss: 121.4195, Val Loss: 10.1122
Epoch: 260, Train Loss: 119.9415, Val Loss: 9.5850
Epoch: 261, Train Loss: 120.8196, Val Loss: 12.2110
Epoch: 262, Train Loss: 120.3684, Val Loss: 10.3094
Epoch: 263, Train Loss: 119.3946, Val Loss: 9.8937
Epoch: 264, Train Loss: 120.2184, Val Loss: 11.4683
Epoch: 265, Train Loss: 119.9121, Val Loss: 10.3683
Epoch: 266, Train Loss: 119.3659, Val Loss: 11.0677
Epoch: 267, Train Loss: 118.6537, Val Loss: 9.7832
Epoch: 268, Train Loss: 118.7970, Val Loss: 9.3167
Epoch: 269, Train Loss: 118.0898, Val Loss: 9.2961
Epoch: 270, Train Loss: 118.9788, Val Loss: 9.2791
Epoch: 271, Train Loss: 118.6606, Val Loss: 10.3972
Epoch: 272, Train Loss: 118.3350, Val Loss: 10.6413
Epoch: 273, Train Loss: 118.4869, Val Loss: 11.0903
Epoch: 274, Train Loss: 118.9538, Val Loss: 10.2802
Epoch: 275, Train Loss: 118.7555, Val Loss: 9.6775
Epoch: 276, Train Loss: 117.4362, Val Loss: 9.8122
Epoch: 277, Train Loss: 118.8988, Val Loss: 9.9206
Epoch: 278, Train Loss: 118.2172, Val Loss: 9.8291
Epoch: 279, Train Loss: 117.2166, Val Loss: 9.4072
Epoch: 280, Train Loss: 117.2934, Val Loss: 9.8255
Epoch: 281, Train Loss: 116.9138, Val Loss: 9.8512
Epoch: 282, Train Loss: 116.5939, Val Loss: 9.5663
